年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最低,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風向,最大瞬間風,最大瞬間風向,相對濕度_平均,相對濕度_最低,氣壓_平均,日照時數
2022,3,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,5311.0,3.59,金門,17.3,28.3,9.1,102.0,11.0,10.5,70.0,21.2,60.0,85.0,22.0,1012.3,170.4
2022,3,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,25179.0,3.76,金門,17.3,28.3,9.1,102.0,11.0,10.5,70.0,21.2,60.0,85.0,22.0,1012.3,170.4
2022,3,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,6428.0,2.79,馬祖,14.4,24.6,7.7,96.0,13.0,11.7,220.0,21.1,10.0,90.0,46.0,1006.0,128.4
2022,3,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,2379.0,2.66,蘭嶼,21.2,26.2,15.2,153.0,20.0,20.6,30.0,29.1,40.0,93.0,52.0,977.0,72.2
2022,3,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,3333.0,3.32,蘭嶼,21.2,26.2,15.2,153.0,20.0,20.6,30.0,29.1,40.0,93.0,52.0,977.0,72.2
2022,3,高雄保寧太陽光電發電站/Kaohsiung Baoning Solar Power Station,709.13,84244.0,3.83,高雄,23.1,32.1,10.3,23.5,3.0,6.8,160.0,15.7,160.0,79.0,33.0,1012.1,209.1
2022,3,台南鹽田太陽光電發電站/Tainan salt field Solar Power Station,149999.08,12332771.0,2.65,永康,22.8,32.3,11.3,35.0,5.0,12.3,360.0,22.6,130.0,78.0,36.0,1012.6,203.1
2022,3,台中電廠建物太陽光電發電站/Taichung Power Plant Building Solar Power Station,1095.54,126677.0,3.73,臺中,21.5,30.7,10.2,149.0,11.0,5.0,30.0,14.5,20.0,76.0,31.0,1004.1,198.1
2022,3,台中電廠GIS廠房太陽光電發電站/Taichung Power Plant GIS Solar Power Station,245.52,24908.0,3.27,臺中,21.5,30.7,10.2,149.0,11.0,5.0,30.0,14.5,20.0,76.0,31.0,1004.1,198.1
2022,3,高雄E/S停車棚太陽光電發電站/Kaohsiung E/S Parking Shed Solar Power Station,327.36,32392.0,3.19,高雄,23.1,32.1,10.3,23.5,3.0,6.8,160.0,15.7,160.0,79.0,33.0,1012.1,209.1
2022,3,鳳山水庫太陽光電發電站/Fengshan Reservoir Solar Power Station,1999.58,247337.0,3.99,高雄,23.1,32.1,10.3,23.5,3.0,6.8,160.0,15.7,160.0,79.0,33.0,1012.1,209.1
2022,3,東興淨水場太陽光電發電站/Dongxing Water Treatment Plant Solar Power Station,737.28,74694.0,3.27,新竹,20.0,28.1,11.4,247.5,11.0,6.6,360.0,15.1,70.0,82.0,38.0,1011.1,143.0
2022,3,平鎮淨水場太陽光電發電站/Pingzhen Water Treatment Plant Solar Power Station,1167.36,109182.0,3.02,新屋,19.2,27.5,11.1,155.5,10.0,13.4,50.0,21.0,30.0,87.0,49.0,1012.2,140.2
2022,3,大湳淨水場太陽光電發電站/Danan Water Treatment Plant Solar Power Station,860.16,85708.0,3.21,臺北,21.1,30.0,11.9,197.5,11.0,5.8,120.0,14.3,80.0,76.0,34.0,1011.3,128.5
2022,3,龜山第三加壓站太陽光電發電站/Guishan No.3 Pumping Station Solar Power Station,307.2,30689.0,3.22,臺北,21.1,30.0,11.9,197.5,11.0,5.8,120.0,14.3,80.0,76.0,34.0,1011.3,128.5
2022,3,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,30313.0,3.18,淡水,19.9,29.4,9.8,178.5,12.0,6.8,20.0,13.8,20.0,82.0,40.0,1012.8,125.1
2022,3,龍潭淨水場太陽光電發電站/Longtan Water Treatment Plant Solar Power Station,368.64,33854.0,2.96,新竹,20.0,28.1,11.4,247.5,11.0,6.6,360.0,15.1,70.0,82.0,38.0,1011.1,143.0
2022,3,澎湖尖山小再太陽光電發電站/Penghu jianshan Small Scale Renewable Energy Solar Power Station,745.2,83543.0,3.62,澎湖,20.5,27.9,13.7,79.5,8.0,8.1,10.0,20.6,20.0,86.0,51.0,1013.1,159.8
2022,4,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,59200.0,3.03,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3252.0,2.69,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,9786.0,3.55,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,9553.0,2.75,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3465.0,2.76,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,247996.0,3.89,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,745421.0,3.83,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,9477.0,3.47,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2033.0,1.13,嘉義,23.4,33.3,12.5,111.5,4.0,7.3,240.0,12.7,20.0,83.0,37.0,1009.9,191.1
2022,4,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,485747.0,3.49,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,217028.0,4.44,臺南,24.6,32.6,13.7,6.0,2.0,8.5,210.0,15.2,210.0,74.0,36.0,1010.5,231.7
2022,4,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5919.0,3.29,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,158813.0,3.63,恆春,25.2,32.6,20.2,12.5,6.0,10.9,40.0,24.4,80.0,75.0,52.0,1010.3,189.7
2022,4,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,7780.0,3.67,澎湖,23.0,31.1,14.9,4.0,2.0,9.6,10.0,21.9,350.0,81.0,37.0,1012.6,199.9
2022,4,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,38696.0,3.5,東吉島,23.3,32.1,15.9,57.5,4.0,20.1,40.0,27.4,30.0,83.0,50.0,1008.7,216.9
2022,4,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,64877.0,4.1,金門,19.8,30.1,10.1,18.0,6.0,11.5,90.0,20.1,80.0,78.0,22.0,1011.9,190.5
2022,4,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,16249.0,3.34,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,24634.0,3.6,新竹,22.1,31.4,12.8,108.0,7.0,6.9,30.0,17.7,20.0,78.0,40.0,1010.8,140.6
2022,4,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,25046.0,4.22,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,34037.0,4.4,田中,23.3,34.3,12.2,38.5,6.0,6.0,110.0,11.9,110.0,79.0,36.0,1008.2,176.6
2022,4,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,255647.0,4.74,永康,24.6,33.8,13.3,8.0,3.0,9.2,210.0,15.3,210.0,75.0,36.0,1012.1,217.6
2022,4,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.96,52065.0,4.57,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.96,61011.0,4.08,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,78092.0,3.67,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,73642.0,2.7,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,14482348.0,4.83,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,南投大彎太陽光電發電站/Nantou Dawan Solar Power Station,999.6,113193.0,3.77,日月潭,19.2,29.1,11.1,102.5,7.0,7.4,150.0,11.1,170.0,88.0,47.0,902.3,139.1
2022,4,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,6705.0,4.69,金門,19.8,30.1,10.1,18.0,6.0,11.5,90.0,20.1,80.0,78.0,22.0,1011.9,190.5
2022,4,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,31609.0,4.88,金門,19.8,30.1,10.1,18.0,6.0,11.5,90.0,20.1,80.0,78.0,22.0,1011.9,190.5
2022,4,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,8354.0,3.74,馬祖,17.2,26.9,8.1,85.0,9.0,10.9,220.0,20.9,180.0,85.0,42.0,1005.6,151.4
2022,4,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,2954.0,3.42,蘭嶼,22.0,29.4,17.0,59.5,12.0,22.1,30.0,31.4,40.0,92.0,69.0,976.7,83.6
2022,4,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,3913.0,4.03,蘭嶼,22.0,29.4,17.0,59.5,12.0,22.1,30.0,31.4,40.0,92.0,69.0,976.7,83.6
2022,4,高雄保寧太陽光電發電站/Kaohsiung Baoning Solar Power Station,709.13,92732.0,4.36,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,台南鹽田太陽光電發電站/Tainan salt field Solar Power Station,149999.08,22228831.0,4.94,永康,24.6,33.8,13.3,8.0,3.0,9.2,210.0,15.3,210.0,75.0,36.0,1012.1,217.6
2022,4,台中電廠建物太陽光電發電站/Taichung Power Plant Building Solar Power Station,1095.54,164061.0,4.99,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,台中電廠GIS廠房太陽光電發電站/Taichung Power Plant GIS Solar Power Station,245.52,31477.0,4.27,臺中,23.5,33.2,12.6,40.5,6.0,4.8,20.0,11.0,40.0,73.0,30.0,1003.5,185.2
2022,4,高雄E/S停車棚太陽光電發電站/Kaohsiung E/S Parking Shed Solar Power Station,327.36,46139.0,4.7,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,鳳山水庫太陽光電發電站/Fengshan Reservoir Solar Power Station,1999.58,261172.0,4.35,高雄,24.9,34.5,14.3,2.5,3.0,6.1,150.0,13.9,170.0,76.0,35.0,1011.6,226.7
2022,4,東興淨水場太陽光電發電站/Dongxing Water Treatment Plant Solar Power Station,737.28,82262.0,3.72,新竹,22.1,31.4,12.8,108.0,7.0,6.9,30.0,17.7,20.0,78.0,40.0,1010.8,140.6
2022,4,平鎮淨水場太陽光電發電站/Pingzhen Water Treatment Plant Solar Power Station,1167.36,117375.0,3.35,新屋,21.4,29.1,13.0,59.5,9.0,14.1,50.0,22.8,60.0,84.0,52.0,1012.0,142.1
2022,4,大湳淨水場太陽光電發電站/Danan Water Treatment Plant Solar Power Station,860.16,88817.0,3.44,臺北,22.5,34.1,13.2,108.5,7.0,6.0,90.0,14.0,80.0,75.0,38.0,1011.2,100.9
2022,4,龜山第三加壓站太陽光電發電站/Guishan No.3 Pumping Station Solar Power Station,307.2,31324.0,3.4,臺北,22.5,34.1,13.2,108.5,7.0,6.0,90.0,14.0,80.0,75.0,38.0,1011.2,100.9
2022,4,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,30222.0,3.28,淡水,21.4,31.6,12.1,75.0,7.0,6.2,30.0,14.9,120.0,82.0,49.0,1012.7,115.0
2022,4,龍潭淨水場太陽光電發電站/Longtan Water Treatment Plant Solar Power Station,368.64,36501.0,3.3,新竹,22.1,31.4,12.8,108.0,7.0,6.9,30.0,17.7,20.0,78.0,40.0,1010.8,140.6
2022,4,澎湖尖山小再太陽光電發電站/Penghu jianshan Small Scale Renewable Energy Solar Power Station,745.2,97890.0,4.38,澎湖,23.0,31.1,14.9,4.0,2.0,9.6,10.0,21.9,350.0,81.0,37.0,1012.6,199.9
2022,5,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,43902.0,2.17,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,2502.0,2.01,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,7424.0,2.61,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,7516.0,2.09,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,2563.0,1.97,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,175239.0,2.66,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,575906.0,2.86,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,8073.0,2.86,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,1507.0,0.81,嘉義,24.8,33.8,16.1,289.0,15.0,7.9,240.0,15.3,200.0,90.0,51.0,1006.6,111.4
2022,5,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,365437.0,2.54,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,154989.0,3.07,臺南,25.8,33.0,16.6,223.0,11.0,7.9,190.0,14.0,40.0,82.0,54.0,1007.2,128.3
2022,5,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,4536.0,2.44,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,116848.0,2.58,恆春,26.6,32.3,20.3,308.0,15.0,9.2,30.0,21.9,40.0,81.0,54.0,1007.1,107.6
2022,5,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,5972.0,2.73,澎湖,24.3,31.1,18.5,311.0,16.0,7.8,20.0,19.7,30.0,88.0,64.0,1009.1,98.7
2022,5,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,27134.0,2.37,東吉島,24.5,30.4,19.2,270.0,14.0,17.6,40.0,24.6,20.0,89.0,72.0,1005.2,105.5
2022,5,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,43088.0,2.63,金門,21.2,29.8,12.8,214.5,16.0,9.3,230.0,15.5,60.0,85.0,23.0,1008.3,93.6
2022,5,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,13327.0,2.65,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,19453.0,2.75,新竹,23.4,31.3,15.3,522.5,16.0,6.5,280.0,16.2,290.0,86.0,50.0,1007.2,74.1
2022,5,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,19100.0,3.11,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,27508.0,3.44,田中,24.6,33.5,15.8,298.0,14.0,5.0,360.0,11.7,220.0,88.0,50.0,1004.9,108.1
2022,5,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,164647.0,2.95,永康,25.7,33.6,16.6,284.0,13.0,7.9,10.0,14.3,180.0,83.0,48.0,1008.8,126.5
2022,5,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.96,41240.0,3.5,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.96,49176.0,3.19,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,61616.0,2.8,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,78727.0,2.8,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,10460247.0,3.37,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,南投大彎太陽光電發電站/Nantou Dawan Solar Power Station,999.6,85325.0,2.75,日月潭,20.3,28.4,14.5,483.0,21.0,4.6,160.0,9.4,160.0,93.0,60.0,900.0,52.5
2022,5,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,4649.0,3.14,金門,21.2,29.8,12.8,214.5,16.0,9.3,230.0,15.5,60.0,85.0,23.0,1008.3,93.6
2022,5,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,22924.0,3.42,金門,21.2,29.8,12.8,214.5,16.0,9.3,230.0,15.5,60.0,85.0,23.0,1008.3,93.6
2022,5,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,5195.0,2.25,馬祖,18.6,28.4,12.0,251.0,20.0,10.7,220.0,20.3,240.0,93.0,41.0,1002.0,78.5
2022,5,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,2358.0,2.64,蘭嶼,23.7,28.5,18.8,532.5,23.0,19.8,30.0,27.9,30.0,97.0,83.0,973.5,23.7
2022,5,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,3120.0,3.11,蘭嶼,23.7,28.5,18.8,532.5,23.0,19.8,30.0,27.9,30.0,97.0,83.0,973.5,23.7
2022,5,高雄保寧太陽光電發電站/Kaohsiung Baoning Solar Power Station,709.13,73899.0,3.36,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,台南鹽田太陽光電發電站/Tainan salt field Solar Power Station,149999.08,17018637.0,3.66,永康,25.7,33.6,16.6,284.0,13.0,7.9,10.0,14.3,180.0,83.0,48.0,1008.8,126.5
2022,5,台中電廠建物太陽光電發電站/Taichung Power Plant Building Solar Power Station,1095.54,120886.0,3.56,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,台中電廠GIS廠房太陽光電發電站/Taichung Power Plant GIS Solar Power Station,245.52,23556.0,3.09,臺中,24.6,32.7,15.9,465.5,17.0,5.3,20.0,12.1,190.0,83.0,40.0,1000.2,95.0
2022,5,高雄E/S停車棚太陽光電發電站/Kaohsiung E/S Parking Shed Solar Power Station,327.36,23939.0,2.36,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,鳳山水庫太陽光電發電站/Fengshan Reservoir Solar Power Station,1999.58,207666.0,3.35,高雄,25.9,33.0,17.3,227.0,12.0,5.1,300.0,11.9,260.0,85.0,52.0,1008.4,121.9
2022,5,東興淨水場太陽光電發電站/Dongxing Water Treatment Plant Solar Power Station,737.28,64477.0,2.82,新竹,23.4,31.3,15.3,522.5,16.0,6.5,280.0,16.2,290.0,86.0,50.0,1007.2,74.1
2022,5,平鎮淨水場太陽光電發電站/Pingzhen Water Treatment Plant Solar Power Station,1167.36,88824.0,2.45,新屋,22.7,29.6,14.9,528.0,19.0,13.1,40.0,20.8,40.0,92.0,58.0,1008.3,76.9
2022,5,大湳淨水場太陽光電發電站/Danan Water Treatment Plant Solar Power Station,860.16,69026.0,2.59,臺北,23.4,33.6,15.1,486.0,20.0,5.4,90.0,13.5,70.0,86.0,53.0,1007.4,48.2
2022,5,龜山第三加壓站太陽光電發電站/Guishan No.3 Pumping Station Solar Power Station,307.2,24299.0,2.55,臺北,23.4,33.6,15.1,486.0,20.0,5.4,90.0,13.5,70.0,86.0,53.0,1007.4,48.2
2022,5,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,24742.0,2.6,淡水,22.6,31.7,14.7,472.5,20.0,5.4,30.0,14.1,100.0,91.0,57.0,1008.9,60.5
2022,5,龍潭淨水場太陽光電發電站/Longtan Water Treatment Plant Solar Power Station,368.64,28876.0,2.53,新竹,23.4,31.3,15.3,522.5,16.0,6.5,280.0,16.2,290.0,86.0,50.0,1007.2,74.1
2022,5,澎湖尖山小再太陽光電發電站/Penghu jianshan Small Scale Renewable Energy Solar Power Station,745.2,77471.0,3.35,澎湖,24.3,31.1,18.5,311.0,16.0,7.8,20.0,19.7,30.0,88.0,64.0,1009.1,98.7
2022,6,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,62168.0,3.18,新屋,27.2,32.2,20.7,215.0,11.0,13.7,230.0,23.3,230.0,86.0,59.0,1005.0,170.8
2022,6,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3613.0,2.99,新屋,27.2,32.2,20.7,215.0,11.0,13.7,230.0,23.3,230.0,86.0,59.0,1005.0,170.8
2022,6,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,9093.0,3.3,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,8771.0,2.52,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,2671.0,2.12,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,217851.0,3.42,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,694534.0,3.57,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,9169.0,3.35,臺中,28.0,34.6,22.6,250.0,14.0,4.8,190.0,11.9,260.0,77.0,49.0,998.6,143.8
2022,6,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,1475.0,0.82,嘉義,28.7,36.0,23.4,260.5,14.0,9.3,240.0,17.8,240.0,79.0,48.0,1004.9,203.6
2022,6,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,425471.0,3.06,高雄,28.6,34.8,23.7,155.0,8.0,5.2,270.0,12.2,210.0,81.0,50.0,1007.0,234.6
2022,6,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,185954.0,3.81,臺南,29.2,33.8,23.9,154.0,12.0,9.6,200.0,19.4,200.0,75.0,43.0,1005.6,225.4
2022,6,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5589.0,3.1,高雄,28.6,34.8,23.7,155.0,8.0,5.2,270.0,12.2,210.0,81.0,50.0,1007.0,234.6
2022,6,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,123758.0,2.83,恆春,28.7,33.8,24.3,141.0,20.0,7.2,70.0,14.0,70.0,84.0,54.0,1005.7,203.7
2022,6,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,7739.0,3.65,澎湖,27.9,32.0,23.9,225.0,10.0,6.5,180.0,13.2,240.0,89.0,67.0,1006.8,222.6
2022,6,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,35852.0,3.24,東吉島,27.9,34.4,23.5,123.0,8.0,14.9,200.0,18.9,200.0,89.0,68.0,1003.6,231.3
2022,6,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,38657.0,2.44,金門,25.7,33.6,19.9,184.5,13.0,7.8,190.0,12.8,210.0,97.0,64.0,1004.4,116.9
2022,6,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,18301.0,3.77,新屋,27.2,32.2,20.7,215.0,11.0,13.7,230.0,23.3,230.0,86.0,59.0,1005.0,170.8
